--------- beginning of main
--------- beginning of system
06-25 06:43:46.311 I/NCL     (28561): [PF:UNREADFIX] tab CALLED arg=43 active=false h=0
06-25 06:43:46.314 I/NCL     (28561): [PF:UNREADFIX] title CALLED arg="寰俊(43)" active=false h=0
06-25 06:43:48.514 I/NCL     (28561): [BUS] refresh SearchFilter
06-25 06:43:48.514 I/NCL     (28561): [SF:bus] hidden set changed hidden=true
06-25 06:43:48.514 I/NCL     (28561): [BUS] refresh MomentsFilter
06-25 06:43:48.514 I/NCL     (28561): [BUS] refresh MomentsFilter pending-counters reset hidden=true
06-25 06:43:48.514 I/NCL     (28561): [BUS] refresh ConvFilter
06-25 06:43:48.514 I/NCL     (28561): [BUS-V] cache=0
06-25 06:43:48.523 I/NCL     (28561): [CF:xFind] kc5.x found via adapter graph: kc5.x
06-25 06:43:48.523 I/NCL     (28561): [CF:xFind] h() resolved
06-25 06:43:48.523 I/NCL     (28561): [CF:warmAll:BUS-V] cache=0 expanded=0
06-25 06:43:48.524 I/NCL     (28561): [BUS-V] visibleSnap=0
06-25 06:43:48.524 I/NCL     (28561): [CF:L4] entry adapter=v0 cleaning=false state=V
06-25 06:43:48.524 I/NCL     (28561): [CF:L4] cleaned=0
06-25 06:43:48.524 I/NCL     (28561): [CF:L4] entry adapter=v0 cleaning=false state=V
06-25 06:43:48.524 I/NCL     (28561): [BUS:BUS-V-imm] notified adapter=v0 cache=0
06-25 06:43:48.524 W/NCL     (28561): [BUS-V] cache empty
06-25 06:43:48.524 I/NCL     (28561): [BUS] refresh ContactFilter
06-25 06:43:48.524 I/NCL     (28561): [CTHR:BUS-V] cache=0
06-25 06:43:48.524 I/NCL     (28561): [CTHR:notify:BUS-V-empty] no-adapter; forceNotify
06-25 06:43:48.526 W/NCL     (28561): [CDH:forceNotify:BUS-V-empty] not found
06-25 06:43:48.526 I/NCL     (28561): [CF:L4] entry adapter=q2 cleaning=false state=V
06-25 06:43:48.527 I/NCL     (28561): [CF:L4] entry adapter=q2 cleaning=false state=V
06-25 06:43:48.529 I/NCL     (28561): [SF:refresh] notifyDataSetChanged forced (sm UNLOCKING鈫扸ISIBLE)
06-25 06:43:48.529 I/NCL     (28561): [BUS] refresh SearchFilter
06-25 06:43:48.529 I/NCL     (28561): [SF:bus] hidden set changed hidden=false
06-25 06:43:48.529 I/NCL     (28561): [BUS] refresh MomentsFilter
06-25 06:43:48.529 I/NCL     (28561): [BUS] refresh MomentsFilter pending-counters reset hidden=false
06-25 06:43:48.529 I/NCL     (28561): [BUS] refresh ConvFilter
06-25 06:43:48.529 I/NCL     (28561): [BUS-V] cache=0
06-25 06:43:48.533 I/NCL     (28561): [CF:warmAll:BUS-V] cache=0 expanded=0
06-25 06:43:48.533 I/NCL     (28561): [BUS-V] visibleSnap=0
06-25 06:43:48.533 I/NCL     (28561): [CF:L4] entry adapter=v0 cleaning=false state=V
06-25 06:43:48.533 I/NCL     (28561): [CF:L4] entry adapter=v0 cleaning=false state=V
06-25 06:43:48.533 I/NCL     (28561): [BUS:BUS-V-imm] notified adapter=v0 cache=0
06-25 06:43:48.533 W/NCL     (28561): [BUS-V] cache empty
06-25 06:43:48.533 I/NCL     (28561): [BUS] refresh ContactFilter
06-25 06:43:48.533 I/NCL     (28561): [CTHR:BUS-V] cache=0
06-25 06:43:48.533 I/NCL     (28561): [CTHR:notify:BUS-V-empty] no-adapter; forceNotify
06-25 06:43:48.535 W/NCL     (28561): [CDH:forceNotify:BUS-V-empty] not found
06-25 06:43:48.561 I/NCL     (28561): [CF:L4] entry adapter=q2 cleaning=false state=V
06-25 06:43:48.562 I/NCL     (28561): [CF:L4] entry adapter=q2 cleaning=false state=V
06-25 06:43:48.563 I/NCL     (28561): [SF:refresh] notifyDataSetChanged forced (hidden=true)
06-25 06:43:48.567 I/NCL     (28561): [CF:L4] entry adapter=q2 cleaning=false state=V
06-25 06:43:48.568 I/NCL     (28561): [CF:L4] entry adapter=q2 cleaning=false state=V
06-25 06:43:48.569 I/NCL     (28561): [SF:refresh] notifyDataSetChanged forced (hidden=false)
06-25 06:43:48.575 I/NCL     (28561): [PF:UNREADFIX] tab CALLED arg=43 active=false h=0
06-25 06:43:48.578 I/NCL     (28561): [PF:UNREADFIX] title CALLED arg="寰俊(43)" active=false h=0
06-25 06:43:48.579 I/NCL     (28561): [PF:UNREADFIX] tab CALLED arg=43 active=false h=0
06-25 06:43:48.582 I/NCL     (28561): [PF:UNREADFIX] title CALLED arg="寰俊(43)" active=false h=0
06-25 06:43:48.609 I/NCL     (28561): [SU] activity finished=FTSMainUI
06-25 06:43:48.818 I/NCL     (28561): [UI:RAW] com.tencent.mm.ui.LauncherUI
06-25 06:43:48.818 I/NCL     (28561): [UI] page=Main activity=com.tencent.mm.ui.LauncherUI
06-25 06:43:48.819 I/NCL     (28561): [MRD:launcher:entry] en=true act=false wxids=0 fmf=null
06-25 06:43:48.819 I/NCL     (28561): [CF:pendingRestore] LauncherUI resumed VISIBLE 鈫?safety notify
06-25 06:43:48.894 I/NCL     (28561): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 06:43:48.894 I/NCL     (28561): [CF:L4] cleaned=0
06-25 06:43:48.894 I/NCL     (28561): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 06:43:48.897 I/NCL     (28561): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 06:43:48.925 I/NCL     (28561): [CF:L4] entry adapter=q2 cleaning=false state=V
06-25 06:43:48.926 I/NCL     (28561): [CF:L4] entry adapter=q2 cleaning=false state=V
06-25 06:43:48.941 I/NCL     (28561): [SF:ALLseen] #33 addAll first=com.tencent.mm.ui.LauncherUI size=2
06-25 06:43:48.941 I/NCL     (28561): [MF] addAll firstItem=com.tencent.mm.ui.LauncherUI size=2
06-25 06:43:48.986 W/NCL     (28561): [CF:refresh] sConvListViewClass null, skip
06-25 06:43:48.987 I/NCL     (28561): [CF:L4] entry adapter=v0 cleaning=false state=V
06-25 06:43:48.987 I/NCL     (28561): [CF:L4] entry adapter=v0 cleaning=false state=V
06-25 06:43:48.987 I/NCL     (28561): [BUS:pendingRestore] notified adapter=v0 cache=0
06-25 06:43:49.015 I/NCL     (28561): [CF:L4] entry adapter=v0 cleaning=false state=V
06-25 06:43:49.015 I/NCL     (28561): [CF:L4] entry adapter=v0 cleaning=false state=V
06-25 06:43:49.015 I/NCL     (28561): [BUS:BUS-V-retry] notified adapter=v0 cache=0
06-25 06:43:49.016 I/NCL     (28561): [CF:L4] entry adapter=v0 cleaning=false state=V
06-25 06:43:49.016 I/NCL     (28561): [CF:L4] entry adapter=v0 cleaning=false state=V
06-25 06:43:49.017 I/NCL     (28561): [BUS:BUS-V-retry] notified adapter=v0 cache=0
06-25 06:43:49.059 I/NCL     (28561): [PF:UNREADFIX] tab CALLED arg=43 active=false h=0
06-25 06:43:49.062 I/NCL     (28561): [PF:UNREADFIX] title CALLED arg="寰俊(43)" active=false h=0
06-25 06:43:49.064 I/NCL     (28561): [PF:UNREADFIX] tab CALLED arg=43 active=false h=0
06-25 06:43:49.067 I/NCL     (28561): [PF:UNREADFIX] title CALLED arg="寰俊(43)" active=false h=0
06-25 06:43:49.069 I/NCL     (28561): [PF:UNREADFIX] tab CALLED arg=43 active=false h=0
06-25 06:43:49.072 I/NCL     (28561): [PF:UNREADFIX] title CALLED arg="寰俊(43)" active=false h=0
06-25 06:43:49.179 I/NCL     (28561): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 06:43:49.179 I/NCL     (28561): [CF:L4] cleaned=0
06-25 06:43:49.179 I/NCL     (28561): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 06:43:49.191 I/NCL     (28561): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 06:43:49.241 I/NCL     (28561): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 06:43:49.302 I/NCL     (28561): [SF:ALLseen] #34 addAll first=android.icu.impl.number.parse.AffixMatcher size=2
06-25 06:43:49.303 I/NCL     (28561): [MF] addAll firstItem=android.icu.impl.number.parse.AffixMatcher size=2
06-25 06:43:49.304 I/NCL     (28561): [MF:LLadd cls=qf4.p1]
06-25 06:43:49.324 I/NCL     (28561): [MF:LLadd cls=zg4.k]
06-25 06:43:49.344 I/NCL     (28561): [MF] addAll firstItem=zg4.k size=2
06-25 06:43:49.345 I/NCL     (28561): [MF] addAll firstItem=pf4.e size=9
06-25 06:43:49.358 I/NCL     (28561): [SET:more] profile row patched
06-25 06:43:49.575 I/NCL     (28561): [SF:ALLseen] #35 addAll first=com.tencent.mm.ui.widget.listview.PullDownListView size=1
06-25 06:43:49.575 I/NCL     (28561): [MF] addAll firstItem=com.tencent.mm.ui.widget.listview.PullDownListView size=1
06-25 06:43:49.620 I/NCL     (28561): [CDH:host] act=LauncherUI hostCls=OverScrollMultiTaskRecyclerView adapterCls=ki3.k
06-25 06:43:49.622 I/NCL     (28561): [CDH:host] act=LauncherUI hostCls=PullDownListView adapterCls=com.tencent.mm.ui.base.preference.h0
06-25 06:43:49.639 I/NCL     (28561): [CDH:host] act=LauncherUI hostCls=PullDownListView adapterCls=com.tencent.mm.ui.base.preference.h0
06-25 06:43:49.652 I/NCL     (28561): [CDH:host] act=LauncherUI hostCls=ConversationListView adapterCls=android.widget.HeaderViewListAdapter
06-25 06:43:49.656 I/NCL     (28561): [CDH:host] act=LauncherUI hostCls=AppBrandDesktopView adapterCls=jj1.u
06-25 06:43:49.657 I/NCL     (28561): [CDH:host] act=LauncherUI hostCls=TaskBarView adapterCls=com.tencent.mm.plugin.taskbar.ui.w1
06-25 06:43:49.667 I/NCL     (28561): [CDH:scan] act=LauncherUI hosts=7 probed=0 ll=false ad=false
06-25 06:43:49.735 I/NCL     (28561): [SET:more] profile row patched
06-25 06:43:50.334 I/NCL     (28561): [UI:RAW] com.tencent.mm.plugin.setting.ui.setting_new.MainSettingsUI
06-25 06:43:50.334 I/NCL     (28561): [UI] page=Settings activity=com.tencent.mm.plugin.setting.ui.setting_new.MainSettingsUI
06-25 06:43:50.334 I/NCL     (28561): [SET:tree] ===== START root=com.tencent.mm.ui.FrostedContentView =====
06-25 06:43:50.334 I/NCL     (28561): [SET:tree] [0] com.tencent.mm.ui.widget.pulldown.MMWeUIBounceView
06-25 06:43:50.334 I/NCL     (28561): [SET:tree]   [0] androidx.core.widget.NestedScrollView
06-25 06:43:50.334 I/NCL     (28561): [SET:tree]     [0] android.widget.LinearLayout
06-25 06:43:50.334 I/NCL     (28561): [SET:tree]   [1] android.widget.FrameLayout
06-25 06:43:50.334 I/NCL     (28561): [SET:tree]     [0] android.widget.RelativeLayout
06-25 06:43:50.334 I/NCL     (28561): [SET:tree]       [0] android.widget.LinearLayout
06-25 06:43:50.334 I/NCL     (28561): [SET:tree]         [0] android.widget.RelativeLayout
06-25 06:43:50.334 I/NCL     (28561): [SET:tree]           [0] android.widget.ImageView
06-25 06:43:50.334 I/NCL     (28561): [SET:tree]           [1] android.widget.TextView
06-25 06:43:50.334 I/NCL     (28561): [SET:tree]         [1] android.widget.RelativeLayout
06-25 06:43:50.335 I/NCL     (28561): [SET:tree]           [0] com.tencent.mm.view.recyclerview.WxRecyclerView [RecyclerView!] w=0 h=0
06-25 06:43:50.335 I/NCL     (28561): [SET:tree]           [1] android.view.View
06-25 06:43:50.335 I/NCL     (28561): [SET:tree]         [2] android.widget.FrameLayout
06-25 06:43:50.335 I/NCL     (28561): [SET:tree] [1] android.widget.Button
06-25 06:43:50.335 I/NCL     (28561): [SET:tree] ===== END =====
06-25 06:43:50.337 I/NCL     (28561): [SET] overlay banner added host=RelativeLayout
06-25 06:43:50.342 I/NCL     (28561): [MF:LLadd cls=zy3.o] __serialName=TipsItemData __xmlPrefixTag=
06-25 06:43:50.342 I/NCL     (28561): [SF:ALLseen] #36 addAll first=zy3.o size=1
06-25 06:43:50.342 I/NCL     (28561): [MF] addAll firstItem=zy3.o size=1
06-25 06:43:50.363 I/NCL     (28561): [MF] addAll firstItem=java.lang.ref.WeakReference size=1
06-25 06:43:50.390 I/NCL     (28561): [MF:LLadd cls=pz3.f]
06-25 06:43:50.391 I/NCL     (28561): [SF:ALLseen] #37 addAll first=pz3.f size=19
06-25 06:43:50.391 I/NCL     (28561): [MF] addAll firstItem=pz3.f size=19
06-25 06:43:50.399 I/NCL     (28561): [SET] scroll-follow attached rv=WxRecyclerView
06-25 06:43:50.399 I/NCL     (28561): [SET] overlay applied bh=244 rvTop=0
06-25 06:43:50.476 I/NCL     (28561): [SF:ALLseen] #38 addAll first=lj5.s0 size=11
06-25 06:43:50.477 I/NCL     (28561): [MF] addAll firstItem=lj5.s0 size=11
06-25 06:43:50.738 I/NCL     (28561): [SF:ALLseen] #39 addAll first=com.tencent.mm.view.recyclerview.WxRecyclerView size=1
06-25 06:43:50.738 I/NCL     (28561): [MF] addAll firstItem=com.tencent.mm.view.recyclerview.WxRecyclerView size=1
06-25 06:43:50.905 I/NCL     (28561): [SET] entry clicked
06-25 06:43:50.958 I/NCL     (28561): [SET:auth] dialog shown source=settings-overlay
06-25 06:43:50.958 I/NCL     (28561): [SET:overlay] shown state=鏄惧舰
06-25 06:43:50.986 I/NCL     (28561): [SU] view attached class=android.widget.EditText id=0xffffffff
06-25 06:43:50.986 I/NCL     (28561): [SU] watcher installed id=0xffffffff
06-25 06:43:52.749 I/NCL     (28561): [SET:overlay] dismissed
06-25 06:43:53.533 I/NCL     (28561): [SET] entry clicked
06-25 06:43:53.570 I/NCL     (28561): [SET:auth] dialog shown source=settings-overlay
06-25 06:43:53.570 I/NCL     (28561): [SET:overlay] shown state=鏄惧舰
06-25 06:43:53.580 I/NCL     (28561): [SU] view attached class=android.widget.EditText id=0xffffffff
06-25 06:43:53.580 I/NCL     (28561): [SU] watcher installed id=0xffffffff
06-25 06:43:54.074 I/NCL     (28792): [PF:LLseen:push] #35 com.tencent.mm.plugin.performance.watchdogs.z0
06-25 06:48:20.798 I/NCL     (28561): [SF:ALLseen] #40 addAll first=com.tencent.mars.smc.IDKey size=27
06-25 06:48:20.799 I/NCL     (28561): [MF] addAll firstItem=com.tencent.mars.smc.IDKey size=27
06-25 06:48:22.238 I/NCL     (28561): [MF:LLadd cls=dh0.u] b=liteapp
06-25 06:48:23.631 I/NCL     (28561): [MF] addAll firstItem=z15.id7 size=8
06-25 06:53:20.021 I/NCL     (28561): [MF:LLadd cls=x15.d]
06-25 06:53:20.021 I/NCL     (28561): [MF:LLadd cls=x15.e] h=MI 9arm64-v8a i=Xiaomi m=android-Xiaomi n=30 o=zh_CN
06-25 06:53:20.044 I/NCL     (28561): [MF:LLadd cls=z15.d14]
06-25 06:53:20.044 I/NCL     (28561): [MF:LLadd cls=z15.y20] e=android-Xiaomi i=MI 9arm64-v8a m=Xiaomi n=30 o=zh_CN
06-25 06:53:25.280 I/NCL     (28561): [MF:LLadd cls=x15.a]
06-25 06:53:25.282 I/NCL     (28561): [MF:LLadd cls=x15.b]
06-25 06:53:25.867 I/NCL     (28792): [PF:LLseen:push] #36 x15.d
06-25 06:53:25.867 I/NCL     (28792): [PF:LLseen:push] #37 x15.e
06-25 06:53:25.867 I/NCL     (28792): [PF:LLseen:push] #38 z15.d14
06-25 06:53:25.867 I/NCL     (28792): [PF:LLseen:push] #39 z15.y20
06-25 06:53:51.236 I/NCL     (28561): [MF:LLadd cls=z15.dr2]
06-25 07:43:41.161 I/NCL     (28561): [MF:LLadd cls=z15.mw2]
06-25 07:45:34.587 I/NCL     (28561): [TG] B2-close_dialogs(fs_gesture) skipped (overlay active)
06-25 07:45:35.094 I/NCL     (28561): [TG] B2-stopped:MainSettingsUI skipped (overlay active)
06-25 07:45:35.666 I/NCL     (28561): [MF] addAll firstItem=mf0.j1 size=47
06-25 07:45:35.787 I/NCL     (28561): [MF:LLadd cls=gy1.a] field_appId= field_channelId= field_downloadUrl=http://dldir1v6.qq.com/weixin/checkresupdate1/df0298e_b5408d0_1_e793b88c44ba44e28181948c6c9fa9a5.res field_extInfo= field_fileName=tinker_id_b5408d080dfe6c8bc9d1bf572de9fe4c12d99fe0_arm64-v8a field_filePath=/data/user/0/com.tencent.mm/MicroMsg/WebNetFile/bee5276094769e4fccbe83288df9a9bb_1781804129294_1 field_md5=de2e1a8f9de5f510f367c155dce7f589 field_notificationTitle= field_packageName= field_rawAppId= field_secondaryUrl= field_userSessionId= COL_ROWID=rowid FIELD_PREFIX=field_ SYSTEM_ROWID_FIELD=rowid TAG=MicroMsg.SDK.IAutoDBItem
06-25 07:45:35.816 I/NCL     (28561): [UI:RAW] com.tencent.mm.plugin.setting.ui.setting_new.MainSettingsUI
06-25 07:45:35.816 I/NCL     (28561): [UI] page=Settings activity=com.tencent.mm.plugin.setting.ui.setting_new.MainSettingsUI
06-25 07:45:35.998 I/NCL     (28561): [MF:LLadd cls=z15.t94] d=main
06-25 07:45:36.107 I/NCL     (28561): [MF:LLadd cls=z15.t15] d=package_type
06-25 07:45:36.111 I/NCL     (28561): [MF:LLadd cls=z15.ik3] d=wxalite71edb1ca80c07142d0552fd50655a7b0@pay e=
06-25 07:45:36.178 I/NCL     (28561): [MF:LLadd cls=z15.m36] d=public_lib_expt_test2 e=2
06-25 07:45:36.184 I/NCL     (28561): [MF] addAll firstItem=c22.d size=8
06-25 07:45:36.249 I/NCL     (28561): [MF:LLadd cls=com.tencent.mm.plugin.appbrand.appstorage.x]
06-25 07:45:36.322 I/NCL     (28561): [MF:LLadd cls=x61.c] field_appId=wxb1320569c2a2b6d2 field_packageKey= COL_ROWID=rowid FIELD_PREFIX=field_ SYSTEM_ROWID_FIELD=rowid TAG=MicroMsg.SDK.IAutoDBItem
06-25 07:45:36.398 I/NCL     (28561): [MF:LLadd cls=z15.bp5] g=8fb009dad760e849ae0ec34b3116c6ae h=https://liteappcdn.wechatpay.cn/liteapp/wxalite71edb1ca80c07142d0552fd50655a7b0@pay_main_8fb009dad760e849ae0ec34b3116c6ae.zst
06-25 07:45:36.398 I/NCL     (28561): [MF:LLadd cls=z15.nv4] d=wxalite71edb1ca80c07142d0552fd50655a7b0@pay e=main h=85d3cd804597ea50846b4b9c6d19fe47 i=https://liteappcdn.wechatpay.cn/liteapp/wxalite71edb1ca80c07142d0552fd50655a7b0@pay_main_85d3cd804597ea50846b4b9c6d19fe47.zip
06-25 07:45:36.398 I/NCL     (28561): [MF:LLadd cls=z15.ov4] d=wxalite71edb1ca80c07142d0552fd50655a7b0@pay
06-25 07:45:36.418 I/NCL     (28561): [MF] addAll firstItem=r70.b size=6
06-25 07:45:36.573 I/NCL     (28561): [TG] B2-close_dialogs(fs_gesture) skipped (overlay active)
06-25 07:45:36.660 I/NCL     (28561): [MF:LLadd cls=as0.s0] A= D=https://mmbiz.qpic.cn/sz_mmbiz_jpg/LmTXXK0Hq8P9FQmL7WQkXVXCCQkjSmU6gIeISjQr3EQmd3D6nFeiccia75r2icwrGxG3K5E5ZyAJd775icGrGNlPWlYbzROicokvubIBGk5CvKAA/300?wxtype=jpeg&wxfrom=0 G= M=<msg>
06-25 07:45:36.660 I/NCL     (28561):     <appmsg appid="" sdkver="0">
06-25 07:45:36.660 I/NCL     (28561):         <title><![CDATA[鈥滆秴鏃鸿嚜宸辩殑鏂囨锛屽伔涓€鍙ュ幓鏃鸿嚜宸扁€漖]></title>
06-25 07:45:36.660 I/NCL     (28561):         <des><![CDATA[]]></des>
06-25 07:45:36.660 I/NCL     (28561):         <action></action>
06-25 07:45:36.660 I/NCL     (28561):         <type>5</type>
06-25 07:45:36.660 I/NCL     (28561):         <showtype>1</showtype>
06-25 07:45:36.660 I/NCL     (28561):         <content><![CDATA[]]></content>
06-25 07:45:36.660 I/NCL     (28561):         <contentattr>0</contentattr>
06-25 07:45:36.660 I/NCL     (28561):         <url><![CDATA[http://mp.weixin.qq.com/s?__biz=MzkzNzQ0NDk2MQ==&mid=2247505435&idx=1&sn=31df5cec1c143ff984eea1293a747505&chksm=c3f8d97e838ca901243fbf638aff9ab541fb34fd40c450657e9c792d0a245a3f8f38c1b565b0&scene=0&xtrack=1#rd]]></url>
06-25 07:45:36.660 I/NCL     (28561):         <lowurl><![CDATA[]]></lowurl>
06-25 07:45:36.660 I/NCL     (28561):         <appattach>
06-25 07:45:36.660 I/NCL     (28561):             <totallen>0</totallen>
06-25 07:45:36.660 I/NCL     (28561):             <attachid></attachid>
06-25 07:45:36.660 I/NCL     (28561):             <fileext></fileext>
06-25 07:45:36.660 I/NCL     (28561):         </appattach>
06-25 07:45:36.660 I/NCL     (28561):         <extinfo></extinfo>
06-25 07:45:36.660 I/NCL     (28561):         <mmreader>
06-25 07:45:36.660 I/NCL     (28561):             <category type="20" count="1">
06-25 07:45:36.660 I/NCL     (28561):                 <name><![CDATA[鎷惧彞鍏堢敓]]></name>
06-25 07:45:36.660 I/NCL     (28561):                 <topnew>
06-25 07:45:36.660 I/NCL     (28561):                     <cover><![CDATA[https://mmbiz.qpic.cn/sz_mmbiz_jpg/LmTXXK0Hq8N9RkPwZ0qARmwlj7BaQmiaZLPe0oIZJYTYr4f307gUS7dC54RgaibleFeiblmX6rWBpIo6VQZaQCOYkKGGC7QvdNqpIGXBIkpmZc/640?wxtype=jpeg&wxfrom=0]]></cover>
06-25 07:45:36.660 I/NCL     (28561):                     <width>0</width>
06-25 07:45:36.660 I/NCL     (28561):                     <height>0</height>
06-25 07:45:36.660 I/NCL     (28561):                     <digest><![CDATA[]]></digest>
06-25 07:45:36.660 I/NCL     (28561):                 </topnew>
06-25 07:45:36.660 I/NCL     (28561):                 
06-25 07:45:36.660 I/NCL     (28561):                 <item>
06-25 07:45:36.660 I/NCL     (28561):                     <has_redpacket_cover>0</has_redpacket_cover>
06-25 07:45:36.660 I/NCL     (28561):                     <text_title><![CDATA[]]></text_title>
06-25 07:45:36.660 I/NCL     (28561):                     <itemshowtype>0</itemshowtype>
06-25 07:45:36.660 I/NCL     (28561):                     <title><![CDATA[鈥滆秴鏃鸿嚜宸辩殑鏂囨锛屽伔涓€鍙ュ幓鏃鸿嚜宸扁€漖]></title>
06-25 07:45:36.660 I/NCL     (28561):                     <title_v2><![CDATA[鈥滆秴鏃鸿嚜宸辩殑鏂囨锛屽伔涓€鍙ュ幓鏃鸿嚜宸扁€漖]></title_v2>
06-25 07:45:36.660 I/NCL     (28561):                     <url><![CDATA[http://mp.weixin.qq.com/s?__biz=MzkzNzQ0NDk2MQ==&mid=2247505435&idx=1&sn=31df5cec1c143ff984eea1293a747505&chksm=c3833e8adaf6c0bc914a39c8b4f0f58bbf7dc3d3b1b94b096f08cf2b4020e7e406e39150f104&scene=0&xtrack=1#rd]]></url>
06-25 07:45:36.660 I/NCL     (28561):                     <shorturl><![CDATA[]]></shorturl>
06-25 07:45:36.660 I/NCL     (28561):                     <longurl><![CDATA[]]></longurl>
06-25 07:45:36.660 I/NCL     (28561):                     <pub_time>1782342000</pub_time>
06-25 07:45:36.660 I/NCL     (28561):                     <summary><![CDATA[1鎴戝緢鐝嶈吹 鎵€浠ヨ交瑙嗘垜鐨勪汉閮戒笉閰嶆嫢鏈夋垜銆?浜虹敓鐨勪笂涓婄 鐖辫嚜宸?鏃犳槯 鏃犵晱 鏃犺皳銆?姣忎釜骞撮緞鐨勬垜锛岄兘鏄伆鍒板ソ澶勭殑鎴戙€?浠庢壘鍒拌嚜宸辩殑閭ｅぉ  鎴戠殑浜虹敓鎵嶅紑濮嬨€?濂戒簨澶氱（ 鎴戜滑涓嶅彲鑳戒竴鏃犳墍鑾枫€傝阿璋㈡偍鐨勫枩娆]></summary>
06-25 07:45:36.660 I/NCL     (28561):                     <cover><![CDATA[https://mmbiz.qpic.cn/sz_mmbiz_jpg/LmTXXK0Hq8N9RkPwZ0qARmwlj7BaQmiaZLPe0oIZJYTYr4f307gUS7dC54RgaibleFeiblmX6rWBpIo6VQZaQCOYkKGGC7QvdNqpIGXBIkpmZc/640?wxtype=jpeg&wxfrom=0]]></cover>
06-25 07:45:36.660 I/NCL     (28561):                     <tweetid></tweetid>
06-25 07:45:36.660 I/NCL     (28561):                     <digest><![CDATA[]]></digest>
06-25 07:45:36.660 I/NCL     (28561):                     <fileid>0</fileid>
06-25 07:45:36.660 I/NCL     (28561):                     <sources>
06-25 07:45:36.660 I/NCL     (28561):                         <source>
06-25 07:45:36.660 I/NCL     (28561):                             <name><![CDATA[鎷惧彞鍏堢敓]]></name>
06-25 07:45:36.660 I/NCL     (28561):                         </source>
06-25 07:45:36.660 I/NCL     (28561):                     </sources>
06-25 07:45:36.660 I/NCL     (28561):                     <styles></styles>
06-25 07:45:36.660 I/NCL     (28561):                     <native_url></native_url>
06-25 07:45:36.660 I/NCL     (28561):                     <del_flag>0</del_flag>
06-25 07:45:36.660 I/NCL     (28561):                     <contentattr>0</contentattr>
06-25 07:45:36.660 I/NCL     (28561):                     <play_length>0</play_length>
06-25 07:45:36.660 I/NCL     (28561):                     <play_url><![CDATA[]]></play_url>
06-25 07:45:36.660 I/NCL     (28561):                     <voice_id><![CDATA[]]></voice_id>
06-25 07:45:36.660 I/NCL     (28561):                     <tid><![CDATA[]]></tid>
06-25 07:45:36.660 I/NCL     (28561):                     <nonce_id><![CDATA[]]></nonce_id>
06-25 07:45:36.660 I/NCL     (28561):                     <voice_type>0</voice_type>
06-25 07:45:36.660 I/NCL     (28561): <player><![CDATA[]]></player>
06-25 07:45:36.660 I/NCL     (28561):                      
06-25 07:45:36.660 I/NCL     (28561):                     
06-25 07:45:36.660 I/NCL     (28561):                     <music_source>0</music_source>
06-25 07:45:36.660 I/NCL     (28561):                     <pic_num>0</pic_num>
06-25 07:45:36.660 I/NCL     (28561):                     <vid></vid>
06-25 07:45:36.660 I/NCL     (28561):                     <author><![CDATA[]]></author>
06-25 07:45:36.660 I/NCL     (28561):                     <recommendation><![CDATA[]]></recommendation>
06-25 07:45:36.660 I/NCL     (28561):                     <pic_urls></pic_urls>
06-25 07:45:36.660 I/NCL     (28561):                     <multi_picture_cover></multi_picture_cover>
06-25 07:45:36.660 I/NCL     (28561):                     <comment_topic_id>4573326079826067465</comment_topic_id>
06-25 07:45:36.660 I/NCL     (28561):                     <cover_235_1><![CDATA[https://mmbiz.qpic.cn/sz_mmbiz_jpg/LmTXXK0Hq8N9RkPwZ0qARmwlj7BaQmiaZLPe0oIZJYTYr4f307gUS7dC54RgaibleFeiblmX6rWBpIo6VQZaQCOYkKGGC7QvdNqpIGXBIkpmZc/640?wxtype=jpeg&wxfrom=0]]></cover_235_1>
06-25 07:45:36.660 I/NCL     (28561):                     <cover_1_1><![CDATA[https://mmbiz.qpic.cn/sz_mmbiz_jpg/LmTXXK0Hq8P9FQmL7WQkXVXCCQkjSmU6gIeISjQr3EQmd3D6nFeiccia75r2icwrGxG3K5E5ZyAJd775icGrGNlPWlYbzROicokvubIBGk5CvKAA/300?wxtype=jpeg&wxfrom=0]]></cover_1_1>
06-25 07:45:36.660 I/NCL     (28561):                     <cover_16_9><![CDATA[]]></cover_16_9>
06-25 07:45:36.660 I/NCL     (28561):                     <appmsg_like_type>2</appmsg_like_type>
06-25 07:45:36.660 I/NCL     (28561):                     <video_width>0</video_width>
06-25 07:45:36.660 I/NCL     (28561):                     <video_height>0</video_height>
06-25 07:45:36.660 I/NCL     (28561):                     <is_pay_subscribe>0</is_pay_subscribe>
06-25 07:45:36.660 I/NCL     (28561): 			<finder_feed>
06-25 07:45:36.660 I/NCL     (28561): 			    <object_id><![CDATA[]]></object_id>
06-25 07:45:36.660 I/NCL     (28561): 			    <object_nonce_id><![CDATA[]]></object_nonce_id>
06-25 07:45:36.660 I/NCL     (28561): 			    <feed_type>0</feed_type>
06-25 07:45:36.660 I/NCL     (28561): 			    <nickname><![CDATA[]]></nickname>
